Date,Campaign,Impressions,Clicks,Cost,Revenue,Device_Mobile,Device_Tablet,Device_Unknown,Region_Europe,Region_North America,Region_South America,Age_Group_25-34,Age_Group_35-44,Age_Group_45-54,Age_Group_55+,Interest_Fitness,Interest_Tech,Interest_Travel,Platform,CTR,CPC,ROAS,Week,Month
2023-02-26,Facebook_Campaign_5,5558,332.0,968.62,758.17,False,False,False,False,True,False,0,0,1,0,1,0,0,Facebook,0.05973371716444764,2.9175301204819277,0.7827321343767422,8,2
2023-02-27,Facebook_Campaign_1,2724,1426.0,557.52,481.45,False,True,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.5234948604992657,0.39096774193548384,0.8635564643420864,9,2
2023-02-27,Facebook_Campaign_2,8295,2185.5,244.06,719.26,True,False,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.2634719710669078,0.1116723861816518,2.947062197820208,9,2
2023-02-27,Facebook_Campaign_3,1448,1177.0,274.56,1325.73,False,True,False,True,False,False,1,0,0,0,0,1,0,Facebook,0.8128453038674033,0.23327102803738317,4.828562062937063,9,2
2023-02-27,Facebook_Campaign_4,7445,6424.0,653.48,1047.43,False,True,False,False,False,True,0,0,1,0,1,0,0,Facebook,0.8628609805238415,0.10172478206724782,1.602849360347677,9,2
2023-02-27,Facebook_Campaign_5,3649,363.0,131.78,1131.31,True,False,False,False,True,False,0,0,1,0,0,0,1,Facebook,0.09947930939983557,0.36303030303030304,8.584838366975262,9,2
2023-02-28,Facebook_Campaign_1,3634,1828.0,857.77,731.96,False,True,False,False,False,True,0,0,0,1,0,0,1,Facebook,0.5030269675288938,0.4692396061269147,0.8533289809622626,9,2
2023-02-28,Facebook_Campaign_2,6251,1093.0,802.36,364.95,False,False,True,False,False,True,0,0,1,0,0,1,0,Facebook,0.1748520236762118,0.7340896614821593,0.4548457051697492,9,2
2023-02-28,Facebook_Campaign_3,5966,2502.0,126.16,291.98,False,False,False,False,False,False,0,0,0,1,1,0,0,Facebook,0.4193764666443178,0.050423661071143086,2.3143627140139507,9,2
2023-02-28,Facebook_Campaign_4,3563,3342.0,678.09,144.04,False,False,False,False,False,False,0,0,0,0,0,1,0,Facebook,0.9379736177378614,0.20289946140035908,0.2124201802120662,9,2
2023-02-28,Facebook_Campaign_5,1161,643.0,641.93,83.25,True,False,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.553832902670112,0.9983359253499222,0.12968703752745628,9,2
2023-03-01,Facebook_Campaign_1,1663,1182.0,771.33,1473.86,False,False,False,False,False,True,1,0,0,0,0,0,0,Facebook,0.7107636800962117,0.6525634517766498,1.910803417473714,9,3
2023-03-01,Facebook_Campaign_2,6469,4328.0,761.96,391.99,True,False,False,False,True,False,1,0,0,0,0,0,1,Facebook,0.6690369454320606,0.17605360443622922,0.5144495774056381,9,3
2023-03-01,Facebook_Campaign_3,2019,1191.0,678.31,660.81,False,True,False,False,True,False,0,0,0,1,1,0,0,Facebook,0.5898959881129272,0.5695298068849706,0.9742005867523699,9,3
2023-03-01,Facebook_Campaign_4,2733,1632.0,855.82,606.56,True,False,False,False,False,False,0,0,0,1,0,0,1,Facebook,0.5971459934138309,0.5243995098039216,0.7087471664602368,9,3
2023-03-01,Facebook_Campaign_5,9329,2147.0,248.76,1065.37,False,False,False,False,False,True,0,0,0,0,0,1,0,Facebook,0.23014256619144602,0.1158639962738705,4.282722302621,9,3
2023-03-02,Facebook_Campaign_1,9186,1950.0,804.32,131.4,False,False,False,False,True,False,0,0,0,1,0,1,0,Facebook,0.2122795558458524,0.4124717948717949,0.16336781380545057,9,3
2023-03-02,Facebook_Campaign_2,8999,6102.0,532.82,681.01,False,True,False,False,False,True,0,1,0,0,1,0,0,Facebook,0.6780753417046338,0.08731891183218618,1.2781239442963852,9,3
2023-03-02,Facebook_Campaign_3,8462,2185.5,918.45,1181.31,False,False,False,False,True,False,0,0,0,1,1,0,0,Facebook,0.25827227605766956,0.4202470830473576,1.2861995753715498,9,3
2023-03-02,Facebook_Campaign_4,8531,4333.0,458.95,787.4449999999999,False,False,False,False,False,True,0,1,0,0,1,0,0,Facebook,0.5079123197749384,0.10591968612970228,1.7157533500381303,9,3
2023-03-02,Facebook_Campaign_5,5713,2511.0,132.66,449.79,True,False,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.4395238928758971,0.05283154121863799,3.3905472636815923,9,3
2023-03-03,Facebook_Campaign_1,3014,1691.0,860.31,438.8,False,False,False,True,False,False,0,1,0,0,1,0,0,Facebook,0.5610484406104844,0.5087581312832643,0.5100487033743651,9,3
2023-03-03,Facebook_Campaign_2,9017,2347.0,605.79,551.58,False,False,False,False,False,False,0,1,0,0,0,0,1,Facebook,0.26028612620605523,0.2581124840221559,0.910513544297529,9,3
2023-03-03,Facebook_Campaign_3,1671,1276.0,967.05,862.24,True,False,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.7636146020347098,0.7578761755485893,0.8916188408045086,9,3
2023-03-03,Facebook_Campaign_4,7285,5482.0,545.03,1470.35,True,False,False,True,False,False,0,0,0,1,0,0,0,Facebook,0.7525051475634866,0.09942174388909157,2.6977414087297946,9,3
2023-03-03,Facebook_Campaign_5,2938,420.0,974.8,932.36,False,False,False,False,True,False,0,1,0,0,0,0,0,Facebook,0.14295439074200136,2.320952380952381,0.9564628641772672,9,3
2023-03-04,Facebook_Campaign_1,8875,6683.0,179.96,1041.44,False,True,False,False,False,True,1,0,0,0,0,0,1,Facebook,0.7530140845070422,0.02692802633547808,5.787063791953767,9,3
2023-03-04,Facebook_Campaign_2,7171,7147.0,588.29,1197.96,False,False,False,False,False,True,0,0,0,0,0,0,1,Facebook,0.9966531864454051,0.0823128585420456,2.0363426201363275,9,3
2023-03-04,Facebook_Campaign_3,4648,3638.0,951.13,1282.46,False,True,False,False,True,False,0,0,0,1,0,1,0,Facebook,0.7827022375215146,0.26144310060472786,1.3483540630618318,9,3
2023-03-04,Facebook_Campaign_4,4750,3207.0,361.53,1191.11,False,True,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.6751578947368421,0.1127315247895229,3.2946366829861975,9,3
2023-03-04,Facebook_Campaign_5,2854,2658.0,281.23,425.0,False,False,False,False,True,False,1,0,0,0,0,0,1,Facebook,0.9313244569025928,0.1058051166290444,1.5112185755431495,9,3
2023-03-05,Facebook_Campaign_1,6774,6569.0,213.63,1006.46,False,True,False,True,False,False,0,1,0,0,1,0,0,Facebook,0.9697372305875406,0.03252093164865276,4.711229696203717,9,3
2023-03-05,Facebook_Campaign_2,7823,2155.0,775.66,859.07,False,False,False,False,True,False,0,0,1,0,0,0,1,Facebook,0.27546976863096,0.3599350348027842,1.1075342289147307,9,3
2023-03-05,Facebook_Campaign_3,8264,1627.0,548.03,202.94,False,False,False,False,False,True,0,0,0,1,0,0,1,Facebook,0.1968780251694095,0.33683466502765824,0.3703081948068537,9,3
2023-03-05,Facebook_Campaign_4,7852,4452.0,276.05,320.75,False,True,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.5669893020886398,0.06200584007187781,1.1619271871037855,9,3
2023-03-05,Facebook_Campaign_5,9676,7289.0,818.12,624.16,False,False,False,False,False,False,0,1,0,0,0,0,0,Facebook,0.7533071517155849,0.11224036218960078,0.7629198650564709,9,3
2023-03-06,Facebook_Campaign_1,4525,3389.0,249.43,939.54,False,True,False,False,True,False,1,0,0,0,1,0,0,Facebook,0.748950276243094,0.07359988197108291,3.766748185863769,10,3
2023-03-06,Facebook_Campaign_2,7629,3026.0,638.3,98.41,True,False,False,False,False,False,0,0,0,1,0,0,0,Facebook,0.39664438327434787,0.21093853271645735,0.15417515274949084,10,3
2023-03-06,Facebook_Campaign_3,9804,2357.0,818.73,1453.25,False,True,False,False,False,True,0,0,0,0,0,0,0,Facebook,0.24041207670338638,0.3473610521849809,1.7750051909664968,10,3
2023-03-06,Facebook_Campaign_4,8183,5298.0,475.98,1476.96,False,False,False,False,True,False,0,0,1,0,0,0,1,Facebook,0.647439814249053,0.08984144960362402,3.102987520484054,10,3
2023-03-06,Facebook_Campaign_5,2125,2185.5,484.74,285.24,False,False,False,False,True,False,0,1,0,0,1,0,0,Facebook,1.028470588235294,0.22179821551132464,0.58843916326278,10,3
2023-03-07,Facebook_Campaign_1,4864,1989.0,901.23,165.14,False,False,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.4089226973684211,0.45310708898944196,0.18323846298946994,10,3
2023-03-07,Facebook_Campaign_2,1645,260.0,783.62,1482.7,False,True,False,True,False,False,1,0,0,0,1,0,0,Facebook,0.1580547112462006,3.013923076923077,1.8921160766698144,10,3
2023-03-07,Facebook_Campaign_3,1587,525.0,572.89,404.29,False,False,False,True,False,False,0,0,0,1,0,0,0,Facebook,0.33081285444234404,1.0912190476190475,0.7057026654331547,10,3
2023-03-07,Facebook_Campaign_4,2715,2643.0,413.15,703.01,True,False,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.9734806629834254,0.156318577374196,1.7015853806123684,10,3
2023-03-07,Facebook_Campaign_5,7416,7030.0,825.58,1273.42,False,True,False,False,True,False,0,0,1,0,0,0,1,Facebook,0.947950377562028,0.1174366998577525,1.5424550013323965,10,3
2023-03-08,Facebook_Campaign_1,7049,1139.0,383.43,55.53,False,False,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.16158320329124698,0.33663740122914837,0.14482434864251623,10,3
2023-03-08,Facebook_Campaign_2,7144,5113.0,165.4,161.76,True,False,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.7157054871220605,0.032348914531586156,0.9779927448609431,10,3
2023-03-08,Facebook_Campaign_3,8358,4678.0,129.87,490.72,True,False,False,True,False,False,1,0,0,0,1,0,0,Facebook,0.5597032782962431,0.027761864044463447,3.778547778547779,10,3
2023-03-08,Facebook_Campaign_4,5646,442.0,809.6,1014.23,False,True,False,True,False,False,0,0,0,0,0,1,0,Facebook,0.07828551186680836,1.8316742081447965,1.2527544466403162,10,3
2023-03-08,Facebook_Campaign_5,3454,1516.0,199.89,698.23,True,False,False,False,False,True,0,1,0,0,0,0,0,Facebook,0.4389114070642733,0.13185356200527704,3.493071189154035,10,3
2023-03-09,Facebook_Campaign_1,6661,2185.5,199.65,662.7,False,True,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.3281038883050593,0.09135209334248456,3.319308790383171,10,3
2023-03-09,Facebook_Campaign_2,2750,711.0,872.51,473.72,False,True,False,False,False,True,0,0,0,1,1,0,0,Facebook,0.2585454545454545,1.2271589310829818,0.5429393359388431,10,3
2023-03-09,Facebook_Campaign_3,6075,2270.0,966.53,1103.67,False,True,False,False,False,False,0,1,0,0,0,0,1,Facebook,0.3736625514403292,0.425784140969163,1.141889025689839,10,3
2023-03-09,Facebook_Campaign_4,3990,3109.0,201.32,1070.34,False,False,False,False,False,True,0,0,1,0,0,0,1,Facebook,0.7791979949874687,0.06475394017368928,5.316610371547784,10,3
2023-03-09,Facebook_Campaign_5,7816,3497.0,355.45,1245.58,False,False,False,True,False,False,1,0,0,0,0,0,0,Facebook,0.4474155578300921,0.101644266514155,3.5042340694893794,10,3
2023-03-10,Facebook_Campaign_1,1040,757.0,158.04,1322.0,True,False,False,False,False,True,0,0,0,0,0,0,0,Facebook,0.7278846153846154,0.20877146631439894,8.364970893444697,10,3
2023-03-10,Facebook_Campaign_2,4198,2574.0,854.34,463.67,True,False,False,False,False,False,1,0,0,0,0,0,0,Facebook,0.6131491186279181,0.3319114219114219,0.5427230376665028,10,3
2023-03-10,Facebook_Campaign_3,2492,1840.0,692.94,415.85,False,False,False,False,True,False,0,1,0,0,1,0,0,Facebook,0.7383627608346709,0.3765978260869566,0.6001241088694548,10,3
2023-03-10,Facebook_Campaign_4,8368,3566.0,129.38,1309.4,False,False,False,False,False,False,0,0,1,0,1,0,0,Facebook,0.4261472275334608,0.03628154795288839,10.120575050239605,10,3
2023-03-10,Facebook_Campaign_5,1342,381.0,919.61,723.43,True,False,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.28390461997019373,2.4136745406824147,0.7866704363806396,10,3
2023-03-11,Facebook_Campaign_1,1405,281.0,953.3,695.61,False,False,False,False,False,False,0,0,1,0,0,0,0,Facebook,0.2,3.392526690391459,0.7296863526696739,10,3
2023-03-11,Facebook_Campaign_2,1771,1479.0,808.08,1457.61,False,True,False,False,False,False,0,1,0,0,0,0,0,Facebook,0.8351214003387917,0.546369168356998,1.8037941787941785,10,3
2023-03-11,Facebook_Campaign_3,5005,2311.0,328.95,574.69,False,True,False,False,False,True,0,0,0,0,0,0,1,Facebook,0.4617382617382617,0.14234097793163134,1.747043623651011,10,3
2023-03-11,Facebook_Campaign_4,4451,2190.0,525.67,952.65,False,True,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.49202426421028983,0.2400319634703196,1.8122586413529402,10,3
2023-03-11,Facebook_Campaign_5,6808,4846.0,104.96,61.11,True,False,False,False,True,False,1,0,0,0,0,0,1,Facebook,0.7118096357226792,0.02165910028889806,0.5822217987804879,10,3
2023-03-12,Facebook_Campaign_1,5697,390.0,494.68,366.84,False,False,False,False,True,False,0,0,1,0,0,0,1,Facebook,0.06845708267509215,1.2684102564102564,0.7415703080779493,10,3
2023-03-12,Facebook_Campaign_2,6463,5718.0,356.11,1236.4,False,True,False,False,False,True,0,0,1,0,0,0,1,Facebook,0.884728454278199,0.06227876880027982,3.4719609109544805,10,3
2023-03-12,Facebook_Campaign_3,6670,4542.0,707.88,115.04,True,False,False,False,False,False,0,0,0,0,1,0,0,Facebook,0.68095952023988,0.15585204755614268,0.16251342035373229,10,3
2023-03-12,Facebook_Campaign_4,9210,6182.0,332.36,1028.18,False,False,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.6712269272529859,0.05376253639598835,3.0935732338428212,10,3
2023-03-12,Facebook_Campaign_5,5615,5004.0,101.89,1090.48,True,False,False,False,False,True,0,1,0,0,0,0,1,Facebook,0.8911843276936776,0.020361710631494806,10.702522328000786,10,3
2023-03-13,Facebook_Campaign_1,5033,1039.0,820.32,1010.86,False,False,False,False,False,False,0,0,0,0,0,1,0,Facebook,0.20643751241804092,0.7895283926852743,1.2322752096742733,11,3
2023-03-13,Facebook_Campaign_2,4808,381.0,172.16,564.42,False,True,False,True,False,False,1,0,0,0,0,0,0,Facebook,0.07924292845257903,0.4518635170603674,3.2784618959107803,11,3
2023-03-13,Facebook_Campaign_3,3497,1892.0,634.29,64.69,False,False,False,False,True,False,0,0,0,1,0,1,0,Facebook,0.5410351730054332,0.33524841437632136,0.1019880496302953,11,3
2023-03-13,Facebook_Campaign_4,1770,1157.0,674.09,1124.42,False,True,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.6536723163841808,0.582618841832325,1.6680561942767287,11,3
2023-03-13,Facebook_Campaign_5,7401,5250.0,725.39,822.11,False,True,False,True,False,False,0,0,0,0,1,0,0,Facebook,0.7093635995135793,0.1381695238095238,1.1333351714250266,11,3
2023-03-14,Facebook_Campaign_1,6476,1286.0,827.22,363.27,False,False,False,False,True,False,0,0,0,0,0,0,1,Facebook,0.19857936998147005,0.6432503888024883,0.43914557191557263,11,3
2023-03-14,Facebook_Campaign_2,2130,1731.0,463.51,162.54,False,True,False,True,False,False,1,0,0,0,0,1,0,Facebook,0.8126760563380282,0.2677700751010976,0.35067204591055207,11,3
2023-03-14,Facebook_Campaign_3,2823,1524.0,505.11,889.94,True,False,False,False,False,True,0,1,0,0,1,0,0,Facebook,0.5398512221041445,0.33143700787401575,1.7618736512838788,11,3
2023-03-14,Facebook_Campaign_4,2141,1685.0,453.68,812.43,True,False,False,False,False,False,0,1,0,0,1,0,0,Facebook,0.7870154133582438,0.26924629080118695,1.7907555986598482,11,3
2023-03-14,Facebook_Campaign_5,7564,1641.0,785.72,1422.63,True,False,False,False,False,False,0,1,0,0,0,0,0,Facebook,0.21694870438921204,0.47880560633759905,1.8106068319503132,11,3
2023-03-15,Facebook_Campaign_1,2442,1500.0,447.29,1197.99,True,False,False,False,True,False,0,0,0,0,0,1,0,Facebook,0.6142506142506142,0.29819333333333337,2.678329495405665,11,3
2023-03-15,Facebook_Campaign_2,1929,1761.0,296.1,1482.65,True,False,False,False,False,False,0,0,0,1,0,1,0,Facebook,0.9129082426127527,0.16814310051107326,5.007261060452549,11,3
2023-03-15,Facebook_Campaign_3,7980,7119.0,124.78,782.91,False,False,False,True,False,False,0,0,0,1,0,1,0,Facebook,0.8921052631578947,0.017527742660486022,6.274322808142331,11,3
2023-03-15,Facebook_Campaign_4,5458,1307.0,455.89,504.15,True,False,False,False,False,False,0,0,0,1,0,0,0,Facebook,0.23946500549651886,0.3488064269319051,1.1058588694641251,11,3
2023-03-15,Facebook_Campaign_5,3169,2222.0,433.36,593.47,False,True,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.7011675607447144,0.19503150315031503,1.3694618792689681,11,3
2023-03-16,Facebook_Campaign_1,7344,2466.0,179.38,929.97,False,True,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.33578431372549017,0.07274128142741282,5.184357230460475,11,3
2023-03-16,Facebook_Campaign_2,4236,2402.0,579.03,294.09,True,False,False,True,False,False,0,0,0,0,1,0,0,Facebook,0.5670443814919736,0.2410616153205662,0.5079011450183928,11,3
2023-03-16,Facebook_Campaign_3,2439,811.0,151.88,546.55,False,False,False,False,False,False,0,0,1,0,0,0,1,Facebook,0.3325133251332513,0.18727496917385944,3.598564656307611,11,3
2023-03-16,Facebook_Campaign_4,4456,1677.0,624.69,1499.59,True,False,False,False,False,True,1,0,0,0,0,0,1,Facebook,0.3763464991023339,0.3725044722719142,2.400534665193936,11,3
2023-03-16,Facebook_Campaign_5,7652,6466.0,761.12,485.71,False,True,False,False,True,False,1,0,0,0,0,0,0,Facebook,0.8450078410872974,0.11771110423755027,0.638151671221358,11,3
2023-03-17,Facebook_Campaign_1,3567,1357.0,867.3,1080.78,False,True,False,True,False,False,1,0,0,0,0,1,0,Facebook,0.3804317353518363,0.6391304347826087,1.2461432030439294,11,3
2023-03-17,Facebook_Campaign_2,9458,1758.0,512.62,105.07,False,False,False,True,False,False,0,0,1,0,0,0,0,Facebook,0.185874392049059,0.29159271899886235,0.20496664195700517,11,3
2023-03-17,Facebook_Campaign_3,2207,1093.0,520.1,99.97,True,False,False,False,True,False,0,0,0,0,0,0,1,Facebook,0.49524241051200724,0.47584629460201283,0.1922130359546241,11,3
2023-03-17,Facebook_Campaign_4,6867,5009.0,542.74,488.55,True,False,False,False,False,True,0,1,0,0,0,1,0,Facebook,0.7294306101645551,0.10835296466360551,0.9001547702398939,11,3
2023-03-17,Facebook_Campaign_5,3454,448.0,645.18,1382.17,True,False,False,False,False,False,1,0,0,0,0,0,0,Facebook,0.12970469021424436,1.4401339285714285,2.142301373260176,11,3
2023-03-18,Facebook_Campaign_1,4802,4227.0,499.11,923.07,True,False,False,False,True,False,0,0,0,0,0,0,0,Facebook,0.8802582257392753,0.11807665010645849,1.849431988940314,11,3
2023-03-18,Facebook_Campaign_2,2863,165.0,102.85,978.29,False,True,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.05763185469786937,0.6233333333333333,9.51181332036947,11,3
2023-03-18,Facebook_Campaign_3,6442,2540.0,127.71,1458.72,False,True,False,False,False,True,0,1,0,0,1,0,0,Facebook,0.3942874883576529,0.05027952755905512,11.422128259337562,11,3
2023-03-18,Facebook_Campaign_4,5117,3470.0,127.49,1314.47,False,True,False,True,False,False,0,0,0,0,0,0,0,Facebook,0.6781317178034004,0.03674063400576369,10.310377284492903,11,3
2023-03-18,Facebook_Campaign_5,2227,745.0,575.72,1200.42,False,True,False,False,False,True,0,0,1,0,1,0,0,Facebook,0.33453075886843286,0.7727785234899329,2.0850760786493434,11,3
2023-03-19,Facebook_Campaign_1,9733,1138.0,407.6,787.4449999999999,False,True,False,False,False,True,0,0,0,0,1,0,0,Facebook,0.11692181239083531,0.3581722319859403,1.9319062806673206,11,3
2023-03-19,Facebook_Campaign_2,3235,250.0,789.5,1276.59,True,False,False,False,False,True,1,0,0,0,0,0,1,Facebook,0.07727975270479134,3.158,1.6169601013299555,11,3
2023-03-19,Facebook_Campaign_3,6037,463.0,122.05,493.9,False,True,False,False,False,True,0,0,0,0,0,0,1,Facebook,0.07669372204737453,0.2636069114470842,4.046702171241295,11,3
2023-03-19,Facebook_Campaign_4,6409,2142.0,959.6,807.74,False,True,False,False,False,False,0,0,0,1,0,0,1,Facebook,0.33421750663129973,0.44799253034547154,0.8417465610671113,11,3
2023-03-19,Facebook_Campaign_5,8913,7597.0,736.38,122.83,True,False,False,False,True,False,1,0,0,0,0,1,0,Facebook,0.8523504992707281,0.09693036725023035,0.16680246611803687,11,3
2023-03-20,Facebook_Campaign_1,3555,1363.0,352.9,1215.05,False,True,False,False,False,True,0,1,0,0,0,0,1,Facebook,0.38340365682137834,0.2589141599413059,3.4430433550580903,12,3
2023-03-20,Facebook_Campaign_2,3780,3352.0,528.79,377.74,False,False,False,False,False,True,1,0,0,0,0,0,1,Facebook,0.8867724867724868,0.1577535799522673,0.7143478507536074,12,3
2023-03-20,Facebook_Campaign_3,8480,232.0,552.78,701.56,False,False,False,False,False,False,0,0,0,1,1,0,0,Facebook,0.027358490566037737,2.3826724137931032,1.2691486667390282,12,3
2023-03-20,Facebook_Campaign_4,1159,1087.0,516.86,390.25,True,False,False,True,False,False,1,0,0,0,0,0,1,Facebook,0.9378774805867127,0.4754921803127875,0.7550400495298534,12,3
2023-03-20,Facebook_Campaign_5,3307,1278.0,925.11,1094.95,True,False,False,True,False,False,0,0,0,1,0,1,0,Facebook,0.38645297853039007,0.7238732394366197,1.1835889786079494,12,3
2023-03-21,Facebook_Campaign_1,8927,2185.5,773.78,510.5,False,False,False,False,False,False,0,1,0,0,1,0,0,Facebook,0.24481908815951609,0.3540517044154656,0.659748248856264,12,3
2023-03-21,Facebook_Campaign_2,4167,3847.0,736.28,787.4449999999999,True,False,False,False,True,False,0,0,0,1,0,0,1,Facebook,0.9232061435085194,0.19139069404730957,1.0694912261639593,12,3
2023-03-21,Facebook_Campaign_3,6951,5326.0,937.8,1248.74,False,True,False,False,False,True,0,0,0,1,1,0,0,Facebook,0.7662206876708387,0.17607960946301163,1.331563233098742,12,3
2023-03-21,Facebook_Campaign_4,6571,868.0,490.44,1369.42,False,True,False,False,False,True,1,0,0,0,0,0,0,Facebook,0.13209557145031198,0.5650230414746544,2.7922273876519044,12,3
2023-03-21,Facebook_Campaign_5,9662,6411.0,608.17,1398.75,False,False,False,False,False,True,0,0,0,1,0,1,0,Facebook,0.6635272200372594,0.09486351583216346,2.2999325846391634,12,3
2023-03-22,Facebook_Campaign_1,4796,4038.0,887.96,315.07,True,False,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.8419516263552961,0.21990094105993066,0.35482454164602006,12,3
2023-03-22,Facebook_Campaign_2,5888,1679.0,342.07,739.34,True,False,False,True,False,False,0,1,0,0,0,1,0,Facebook,0.28515625,0.20373436569386538,2.1613704797263718,12,3
2023-03-22,Facebook_Campaign_3,6621,5473.0,446.61,1305.44,False,False,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.8266122942153753,0.08160241183994153,2.922997693737265,12,3
2023-03-22,Facebook_Campaign_4,9418,5405.0,102.59,1295.49,False,True,False,False,False,False,0,1,0,0,0,0,1,Facebook,0.5739010405606286,0.018980573543015727,12.627838970659909,12,3
2023-03-22,Facebook_Campaign_5,5424,3287.0,525.05,1326.23,True,False,False,True,False,False,0,1,0,0,0,1,0,Facebook,0.6060103244837758,0.15973532096136292,2.5259118179221027,12,3
2023-03-23,Facebook_Campaign_1,9353,4026.0,222.94,994.88,False,True,False,False,False,True,0,0,0,0,0,1,0,Facebook,0.4304501229552015,0.05537506209637357,4.462545976495918,12,3
2023-03-23,Facebook_Campaign_2,4220,589.0,741.89,338.86,False,False,False,False,False,True,0,0,0,1,0,0,1,Facebook,0.1395734597156398,1.2595755517826825,0.45675234873094395,12,3
2023-03-23,Facebook_Campaign_3,8480,4263.0,803.81,838.52,False,False,False,True,False,False,0,0,1,0,0,1,0,Facebook,0.5027122641509434,0.18855500821018062,1.0431818464562521,12,3
2023-03-23,Facebook_Campaign_4,4173,1865.0,854.44,1078.61,False,False,False,False,False,True,0,0,0,0,0,0,0,Facebook,0.44692068056554035,0.4581447721179625,1.2623589719582415,12,3
2023-03-23,Facebook_Campaign_5,3661,2114.0,915.46,436.68,False,False,False,False,False,False,0,0,1,0,1,0,0,Facebook,0.5774378585086042,0.43304635761589405,0.47700609529635374,12,3
2023-03-24,Facebook_Campaign_1,4923,4264.0,796.59,1170.74,False,False,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.8661385334145846,0.1868175422138837,1.4696895517141817,12,3
2023-03-24,Facebook_Campaign_2,6818,2272.0,826.44,787.4449999999999,False,False,False,True,False,False,0,0,0,0,0,0,0,Facebook,0.3332355529480786,0.36375,0.9528156913992545,12,3
2023-03-24,Facebook_Campaign_3,9224,6248.0,566.16,787.4449999999999,True,False,False,False,True,False,0,0,0,1,0,1,0,Facebook,0.6773633998265395,0.09061459667093469,1.3908524092129433,12,3
2023-03-24,Facebook_Campaign_4,5579,2185.5,976.77,1278.24,True,False,False,False,True,False,0,0,0,0,0,0,1,Facebook,0.39173687040688293,0.4469320521619767,1.3086397002364938,12,3
2023-03-24,Facebook_Campaign_5,9835,8436.0,739.12,1409.2,False,True,False,False,False,False,0,0,1,0,0,0,0,Facebook,0.8577529232333503,0.08761498340445709,1.9065916224699644,12,3
2023-03-25,Facebook_Campaign_1,9707,5273.0,948.45,1188.52,False,False,False,False,False,False,0,1,0,0,1,0,0,Facebook,0.5432162357061914,0.17986914469941212,1.2531182455585428,12,3
2023-03-25,Facebook_Campaign_2,7683,327.0,429.11,376.8,True,False,False,False,True,False,1,0,0,0,1,0,0,Facebook,0.04256149941429129,1.312262996941896,0.8780965253664561,12,3
2023-03-25,Facebook_Campaign_3,8468,6460.0,983.49,814.53,False,False,False,False,False,False,0,1,0,0,1,0,0,Facebook,0.7628719886632026,0.15224303405572756,0.8282036421315926,12,3
2023-03-25,Facebook_Campaign_4,2072,1760.0,925.74,471.23,False,True,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.8494208494208494,0.5259886363636364,0.5090306133471602,12,3
2023-03-25,Facebook_Campaign_5,4313,2891.0,232.57,61.37,False,False,False,False,False,False,1,0,0,0,0,1,0,Facebook,0.6702990957570136,0.08044621238325839,0.2638775422453455,12,3
2023-03-26,Facebook_Campaign_1,2946,2112.0,418.84,1426.15,False,False,False,False,False,True,0,0,1,0,0,0,0,Facebook,0.7169042769857433,0.19831439393939393,3.404999522490689,12,3
2023-03-26,Facebook_Campaign_2,7589,6403.0,592.17,311.45,False,True,False,False,False,False,0,0,0,0,1,0,0,Facebook,0.8437211753854262,0.09248321099484616,0.525946940912238,12,3
2023-03-26,Facebook_Campaign_3,1492,1308.0,706.91,248.65,False,False,False,True,False,False,0,0,1,0,1,0,0,Facebook,0.8766756032171582,0.5404510703363914,0.3517420888090422,12,3
2023-03-26,Facebook_Campaign_4,3743,1905.0,957.72,807.68,False,False,False,False,False,True,0,1,0,0,0,0,0,Facebook,0.5089500400748063,0.502740157480315,0.8433362569435743,12,3
2023-03-26,Facebook_Campaign_5,7102,2185.5,292.56,68.89,False,False,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.30773021684032664,0.13386410432395332,0.23547306535411539,12,3
2023-03-27,Facebook_Campaign_1,2296,668.0,455.69,1431.7,False,True,False,True,False,False,1,0,0,0,0,0,1,Facebook,0.29094076655052264,0.6821706586826347,3.1418288748930197,13,3
2023-03-27,Facebook_Campaign_2,4423,2069.0,322.61,978.89,False,False,False,False,False,True,0,0,1,0,1,0,0,Facebook,0.46778204838345017,0.15592556790720155,3.0342828802578965,13,3
